date,Encoded Products,Cadereyta total $,Cadereyta ctdad,Coahuila total $,Coahuila ctdad,Durango total $,Durango ctdad,Expos F total $,Expos F ctdad,Laredo total $,Laredo ctdad,Monterrey total $,Monterrey ctdad,Online total $,Online ctdad,Queretaro total $,Queretaro ctdad,Reynosa total $,Reynosa ctdad,San Luis total $,San Luis ctdad,Total libre de impuestos,Ctdad Ordenada
12-05-22,Producto 51,0,0,0,0,0,0,0,0,0,0,39046.21,3.5,0,0,0,0,0,0,0,0,39046.21,3.5
12-05-22,Producto 273,0,0,19601.96,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19601.96,3.5
12-05-22,Producto 36,0,0,0,0,0,0,0,0,0,0,10644.83,3.5,0,0,0,0,0,0,0,0,10644.83,3.5
12-05-22,Producto 1,0,0,0,0,0,0,0,0,11006.03,7,4700.815,3.5,0,0,15379.14,10.5,0,0,0,0,31085.985,21
12-05-22,Producto 17,0,0,0,0,0,0,0,0,6534.465,3.5,5794.11,3.5,0,0,0,0,0,0,0,0,12328.575,7
12-05-22,Producto 118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20091.96,7,0,0,20091.96,7
12-05-22,Producto 0,0,0,8000.405,3.5,0,0,0,0,0,0,28942.095,14,0,0,0,0,0,0,0,0,36942.5,17.5
12-05-22,Producto 5,0,0,14814.8,3.5,0,0,0,0,0,0,26848.08,7,0,0,16768.325,7,0,0,0,0,58431.205,17.5
12-05-22,Producto 62,0,0,0,0,0,0,0,0,0,0,106488.06,3.5,0,0,0,0,0,0,0,0,106488.06,3.5
12-05-22,Producto 82,0,0,28695.065,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28695.065,3.5
12-05-22,Producto 273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35649.67,3.5,0,0,35649.67,3.5
12-05-22,Producto 268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52916.325,3.5,0,0,52916.325,3.5
12-05-22,Producto 60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13275.605,3.5,0,0,13275.605,3.5
12-05-22,Producto 52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16607.535,3.5,0,0,16607.535,3.5
12-05-22,Producto 273,0,0,0,0,0,0,0,0,0,0,11551.47,3.5,0,0,0,0,0,0,0,0,11551.47,3.5
12-05-22,Producto 33,62139.945,3.5,0,0,0,0,0,0,0,0,54796.63,3.5,0,0,0,0,0,0,0,0,116936.575,7
12-05-22,Producto 273,0,0,0,0,0,0,0,0,0,0,43930.425,3.5,0,0,0,0,0,0,0,0,43930.425,3.5
12-05-22,Producto 174,0,0,41918.24,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41918.24,3.5
12-05-22,Producto 16,0,0,0,0,0,0,0,0,0,0,121094.435,7,0,0,0,0,0,0,0,0,121094.435,7
12-05-22,Producto 83,0,0,61284.475,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61284.475,3.5
12-05-22,Producto 148,0,0,0,0,0,0,0,0,0,0,30879.59,3.5,0,0,0,0,0,0,0,0,30879.59,3.5
12-05-22,Producto 134,0,0,52174.15,3.5,0,0,0,0,0,0,42485.765,3.5,0,0,0,0,0,0,0,0,94659.915,7
12-05-22,Producto 273,0,0,0,0,0,0,0,0,0,0,40817.245,3.5,0,0,0,0,0,0,0,0,40817.245,3.5
12-05-22,Producto 273,0,0,0,0,0,0,0,0,0,0,54307.33,3.5,0,0,0,0,0,0,0,0,54307.33,3.5
13-05-22,Producto 271,0,0,0,0,0,0,0,0,16904.335,3.5,0,0,0,0,0,0,0,0,0,0,16904.335,3.5
13-05-22,Producto 76,0,0,0,0,0,0,0,0,0,0,27857.585,7,0,0,0,0,0,0,0,0,27857.585,7
13-05-22,Producto 11,0,0,0,0,0,0,0,0,0,0,50976.135,10.5,0,0,0,0,0,0,0,0,50976.135,10.5
13-05-22,Producto 32,0,0,0,0,0,0,0,0,0,0,22532.895,3.5,0,0,0,0,0,0,0,0,22532.895,3.5
13-05-22,Producto 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53577.055,10.5,0,0,0,0,53577.055,10.5
13-05-22,Producto 9,23233.455,3.5,50892.66,7,0,0,0,0,0,0,24438.225,3.5,0,0,0,0,0,0,0,0,98564.34,14
13-05-22,Producto 187,0,0,0,0,0,0,0,0,0,0,18648.98,3.5,0,0,0,0,0,0,0,0,18648.98,3.5
13-05-22,Producto 4,37687.86,3.5,0,0,0,0,0,0,0,0,64802.36,7,0,0,39572.225,3.5,0,0,71038.1,7,213100.545,21
13-05-22,Producto 3,0,0,18401.775,7,0,0,0,0,0,0,17409.42,7,0,0,0,0,0,0,0,0,35811.195,14
13-05-22,Producto 2,0,0,45557.96,10.5,0,0,0,0,0,0,21211.715,3.5,0,0,52914.645,14,0,0,0,0,119684.32,28
13-05-22,Producto 25,0,0,0,0,0,0,0,0,0,0,29458.94,7,0,0,0,0,0,0,0,0,29458.94,7
13-05-22,Producto 28,0,0,0,0,0,0,0,0,0,0,10618.44,3.5,0,0,0,0,0,0,0,0,10618.44,3.5
13-05-22,Producto 29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12425.84,3.5,0,0,0,0,12425.84,3.5
13-05-22,Producto 13,0,0,17197.775,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17197.775,3.5
13-05-22,Producto 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22503.495,3.5,0,0,22503.495,3.5
13-05-22,Producto 19,0,0,0,0,0,0,0,0,0,0,71007.405,24.5,0,0,0,0,0,0,0,0,71007.405,24.5
13-05-22,Producto 7,0,0,14260.82,3.5,0,0,0,0,0,0,102603.235,21,0,0,0,0,0,0,0,0,116864.055,24.5
13-05-22,Producto 30,0,0,38937.01,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38937.01,3.5
13-05-22,Producto 34,0,0,23222.92,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23222.92,3.5
13-05-22,Producto 46,0,0,0,0,0,0,0,0,0,0,0,0,30901.29,3.5,0,0,0,0,0,0,30901.29,3.5
13-05-22,Producto 273,0,0,0,0,0,0,0,0,0,0,28751.31,3.5,0,0,0,0,0,0,0,0,28751.31,3.5
13-05-22,Producto 273,0,0,27152.16,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27152.16,3.5
13-05-22,Producto 36,0,0,0,0,0,0,0,0,0,0,27303.99,10.5,0,0,0,0,0,0,0,0,27303.99,10.5
13-05-22,Producto 48,0,0,0,0,0,0,0,0,0,0,10922.625,3.5,0,0,0,0,0,0,0,0,10922.625,3.5
13-05-22,Producto 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15067.395,10.5,0,0,4935.875,3.5,20003.27,14
13-05-22,Producto 17,0,0,0,0,0,0,0,0,6534.465,3.5,0,0,0,0,0,0,0,0,0,0,6534.465,3.5
13-05-22,Producto 0,0,0,8692.67,3.5,0,0,0,0,0,0,8192.94,3.5,0,0,0,0,9725.1,3.5,0,0,26610.71,10.5
13-05-22,Producto 5,0,0,0,0,0,0,0,0,0,0,52667.125,14,0,0,0,0,0,0,0,0,52667.125,14
13-05-22,Producto 273,0,0,0,0,0,0,0,0,13904.625,3.5,0,0,0,0,0,0,0,0,0,0,13904.625,3.5
13-05-22,Producto 96,0,0,0,0,0,0,0,0,0,0,58528.435,3.5,0,0,0,0,0,0,0,0,58528.435,3.5
13-05-22,Producto 54,0,0,0,0,0,0,0,0,0,0,45219.93,3.5,0,0,48980.33,3.5,0,0,0,0,94200.26,7
13-05-22,Producto 103,0,0,0,0,0,0,0,0,0,0,57473.115,3.5,0,0,0,0,0,0,0,0,57473.115,3.5
13-05-22,Producto 53,0,0,0,0,0,0,0,0,0,0,156064.09,3.5,0,0,0,0,0,0,0,0,156064.09,3.5
13-05-22,Producto 122,0,0,0,0,0,0,0,0,0,0,30043.685,3.5,0,0,0,0,0,0,0,0,30043.685,3.5
13-05-22,Producto 148,0,0,33470.605,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33470.605,3.5
13-05-22,Producto 134,0,0,0,0,0,0,0,0,0,0,89692.155,7,0,0,0,0,0,0,0,0,89692.155,7
13-05-22,Producto 273,0,0,0,0,0,0,0,0,0,0,239977.395,3.5,0,0,0,0,0,0,0,0,239977.395,3.5
13-05-22,Producto 273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36462.3,3.5,0,0,0,0,36462.3,3.5
13-05-22,Producto 67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42023.52,3.5,0,0,0,0,42023.52,3.5
14-05-22,Producto 22,0,0,0,0,0,0,0,0,0,0,11709.915,3.5,0,0,0,0,0,0,0,0,11709.915,3.5
14-05-22,Producto 225,0,0,0,0,0,0,0,0,0,0,21357.7,3.5,0,0,0,0,0,0,0,0,21357.7,3.5
14-05-22,Producto 75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33103.665,3.5,33103.665,3.5
14-05-22,Producto 42,0,0,0,0,0,0,0,0,0,0,115319.54,7,0,0,0,0,0,0,0,0,115319.54,7
14-05-22,Producto 15,0,0,0,0,0,0,0,0,0,0,17903.795,3.5,0,0,0,0,0,0,0,0,17903.795,3.5
14-05-22,Producto 9,0,0,0,0,0,0,0,0,0,0,23216.34,3.5,0,0,0,0,0,0,0,0,23216.34,3.5
14-05-22,Producto 10,0,0,31302.6,3.5,0,0,0,0,29345.365,3.5,0,0,0,0,0,0,0,0,0,0,60647.965,7
14-05-22,Producto 4,0,0,0,0,0,0,0,0,0,0,98459.48,10.5,39571.105,3.5,0,0,78958.775,7,0,0,216989.36,21
14-05-22,Producto 3,0,0,17499.335,7,0,0,0,0,0,0,104694.065,38.5,0,0,17365.915,7,0,0,0,0,139559.315,52.5
14-05-22,Producto 86,0,0,0,0,0,0,0,0,0,0,18414.2,7,0,0,0,0,0,0,0,0,18414.2,7
14-05-22,Producto 2,0,0,34944.56,10.5,0,0,0,0,0,0,0,0,0,0,29271.935,7,23922.115,3.5,13362.23,3.5,101500.84,24.5
14-05-22,Producto 25,0,0,0,0,0,0,0,0,0,0,22328.6,3.5,0,0,0,0,0,0,0,0,22328.6,3.5
14-05-22,Producto 28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22298.71,7,0,0,0,0,22298.71,7
14-05-22,Producto 99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14911.33,3.5,0,0,14911.33,3.5
14-05-22,Producto 13,0,0,54992.245,10.5,0,0,0,0,0,0,0,0,0,0,0,0,19851.335,3.5,0,0,74843.58,14
14-05-22,Producto 14,0,0,0,0,0,0,0,0,0,0,38295.32,7,0,0,0,0,0,0,0,0,38295.32,7
14-05-22,Producto 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23935.1,3.5,23935.1,3.5
14-05-22,Producto 19,19913.565,7,0,0,0,0,0,0,0,0,30267.3,7,0,0,0,0,0,0,37279.515,7,87460.38,21
14-05-22,Producto 7,0,0,56689.78,14,0,0,0,0,0,0,92351.665,21,0,0,0,0,0,0,14110.425,3.5,163151.87,38.5
14-05-22,Producto 27,0,0,0,0,0,0,0,0,0,0,118838.755,17.5,0,0,0,0,0,0,0,0,118838.755,17.5
14-05-22,Producto 38,0,0,0,0,0,0,0,0,0,0,6492.395,3.5,0,0,0,0,0,0,0,0,6492.395,3.5
14-05-22,Producto 55,0,0,0,0,0,0,0,0,0,0,42182.21,3.5,0,0,0,0,0,0,0,0,42182.21,3.5
14-05-22,Producto 36,0,0,0,0,0,0,0,0,0,0,45506.65,17.5,0,0,9555.35,3.5,0,0,0,0,55062,21
14-05-22,Producto 48,0,0,0,0,0,0,0,0,0,0,47395.25,14,0,0,0,0,0,0,0,0,47395.25,14
14-05-22,Producto 90,0,0,0,0,0,0,0,0,0,0,17598.98,3.5,0,0,0,0,0,0,0,0,17598.98,3.5
14-05-22,Producto 1,0,0,0,0,0,0,0,0,0,0,20397.825,14,0,0,11545.87,7,11161.045,7,0,0,43104.74,28
14-05-22,Producto 17,0,0,0,0,0,0,0,0,6522.6,3.5,0,0,0,0,0,0,0,0,0,0,6522.6,3.5
14-05-22,Producto 0,0,0,13879.355,7,0,0,0,0,0,0,37775.745,17.5,0,0,10061.485,3.5,0,0,22940.75,7,84657.335,35
14-05-22,Producto 5,0,0,0,0,0,0,0,0,10805.445,3.5,23061.395,10.5,0,0,0,0,0,0,15929.935,3.5,49796.775,17.5
14-05-22,Producto 104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75191.13,3.5,75191.13,3.5
14-05-22,Producto 37,0,0,24411.87,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24411.87,3.5
14-05-22,Producto 21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25172.385,3.5,25172.385,3.5
14-05-22,Producto 20,0,0,0,0,0,0,0,0,0,0,55408.71,7,0,0,0,0,0,0,0,0,55408.71,7
14-05-22,Producto 12,0,0,0,0,0,0,0,0,0,0,32719.33,3.5,0,0,72331.42,7,0,0,0,0,105050.75,10.5
14-05-22,Producto 150,0,0,0,0,0,0,0,0,0,0,71627.08,3.5,0,0,0,0,0,0,0,0,71627.08,3.5
14-05-22,Producto 62,0,0,0,0,0,0,0,0,0,0,91047.285,3.5,0,0,0,0,0,0,0,0,91047.285,3.5
14-05-22,Producto 43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31232.075,3.5,0,0,0,0,31232.075,3.5
14-05-22,Producto 33,0,0,0,0,0,0,0,0,0,0,114417.135,7,0,0,0,0,0,0,0,0,114417.135,7
14-05-22,Producto 77,0,0,51806.265,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51806.265,3.5
14-05-22,Producto 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76093.185,3.5,0,0,0,0,76093.185,3.5
14-05-22,Producto 210,0,0,0,0,0,0,0,0,0,0,71605.8,3.5,0,0,0,0,0,0,0,0,71605.8,3.5
14-05-22,Producto 112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18103.19,3.5,0,0,0,0,18103.19,3.5
15-05-22,Producto 22,0,0,0,0,0,0,0,0,0,0,14195.23,3.5,0,0,0,0,0,0,0,0,14195.23,3.5
15-05-22,Producto 110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14866.74,3.5,0,0,14866.74,3.5
15-05-22,Producto 142,0,0,0,0,0,0,0,0,0,0,14263.41,3.5,0,0,0,0,0,0,0,0,14263.41,3.5
15-05-22,Producto 41,0,0,0,0,0,0,0,0,0,0,73465.91,7,0,0,0,0,0,0,0,0,73465.91,7
15-05-22,Producto 44,0,0,0,0,0,0,0,0,0,0,35058.45,3.5,0,0,0,0,0,0,0,0,35058.45,3.5
15-05-22,Producto 15,0,0,18798.99,3.5,0,0,0,0,0,0,17903.795,3.5,0,0,0,0,0,0,0,0,36702.785,7
15-05-22,Producto 9,0,0,48754.3,7,0,0,0,0,0,0,46432.68,7,0,0,0,0,0,0,0,0,95186.98,14
15-05-22,Producto 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26763.73,3.5,0,0,0,0,26763.73,3.5
15-05-22,Producto 4,0,0,33834.255,3.5,0,0,0,0,0,0,0,0,0,0,0,0,41156.15,3.5,0,0,74990.405,7
15-05-22,Producto 3,0,0,0,0,0,0,0,0,0,0,35882.735,10.5,0,0,52097.71,21,0,0,0,0,87980.445,31.5
15-05-22,Producto 2,0,0,0,0,0,0,0,0,0,0,69990.795,21,0,0,0,0,0,0,0,0,69990.795,21
15-05-22,Producto 25,0,0,30931.845,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30931.845,3.5
15-05-22,Producto 23,0,0,0,0,0,0,0,0,0,0,59966.41,7,0,0,22093.96,3.5,0,0,0,0,82060.37,10.5
15-05-22,Producto 29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12425.84,3.5,0,0,0,0,12425.84,3.5
15-05-22,Producto 13,0,0,0,0,0,0,0,0,0,0,17602.165,3.5,0,0,18482.31,3.5,0,0,0,0,36084.475,7
15-05-22,Producto 19,0,0,21364.875,7,0,0,0,0,0,0,50530.69,17.5,0,0,0,0,0,0,0,0,71895.565,24.5
15-05-22,Producto 7,0,0,43349.81,7,0,0,0,0,0,0,53990.265,14,0,0,0,0,0,0,0,0,97340.075,21
15-05-22,Producto 27,0,0,0,0,0,0,0,0,0,0,56447.93,10.5,0,0,0,0,0,0,0,0,56447.93,10.5
15-05-22,Producto 30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24854.48,3.5,0,0,0,0,24854.48,3.5
15-05-22,Producto 273,0,0,0,0,0,0,0,0,0,0,24886.82,7,0,0,0,0,0,0,0,0,24886.82,7
15-05-22,Producto 38,0,0,5828.55,3.5,0,0,0,0,0,0,5551,3.5,0,0,0,0,0,0,0,0,11379.55,7
15-05-22,Producto 46,0,0,0,0,0,0,0,0,0,0,34420.855,3.5,0,0,0,0,0,0,0,0,34420.855,3.5
15-05-22,Producto 36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20116.565,7,0,0,0,0,20116.565,7
15-05-22,Producto 136,0,0,0,0,0,0,0,0,0,0,26032.825,7,0,0,0,0,0,0,0,0,26032.825,7
15-05-22,Producto 90,0,0,0,0,0,0,0,0,0,0,20583.605,3.5,0,0,0,0,0,0,0,0,20583.605,3.5
15-05-22,Producto 1,0,0,20924.015,14,0,0,0,0,0,0,13867.49,10.5,0,0,0,0,0,0,4935.875,3.5,39727.38,28
15-05-22,Producto 0,0,0,7432.25,3.5,0,0,0,0,0,0,35502.11,21,0,0,23030.875,10.5,0,0,0,0,65965.235,35
15-05-22,Producto 5,0,0,33764.885,10.5,0,0,0,0,0,0,60765.775,14,0,0,0,0,0,0,9859.045,3.5,104389.705,28
15-05-22,Producto 96,0,0,0,0,0,0,0,0,81264.505,3.5,0,0,0,0,0,0,0,0,0,0,81264.505,3.5
15-05-22,Producto 21,0,0,0,0,0,0,0,0,0,0,23973.705,3.5,0,0,0,0,0,0,0,0,23973.705,3.5
15-05-22,Producto 20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232718.5,28,232718.5,28
15-05-22,Producto 152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41424.495,3.5,0,0,0,0,41424.495,3.5
15-05-22,Producto 201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74089.75,3.5,74089.75,3.5
15-05-22,Producto 273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32506.705,3.5,32506.705,3.5
15-05-22,Producto 273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20794.2,3.5,0,0,0,0,20794.2,3.5
15-05-22,Producto 60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12130.685,3.5,12130.685,3.5
15-05-22,Producto 160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22941.31,3.5,0,0,0,0,22941.31,3.5
15-05-22,Producto 64,0,0,0,0,0,0,0,0,0,0,24800.895,3.5,0,0,0,0,0,0,0,0,24800.895,3.5
15-05-22,Producto 119,0,0,0,0,0,0,0,0,0,0,51076.305,3.5,0,0,0,0,0,0,0,0,51076.305,3.5
15-05-22,Producto 8,0,0,0,0,0,0,0,0,0,0,72469.705,3.5,0,0,0,0,0,0,0,0,72469.705,3.5
15-05-22,Producto 131,0,0,30392.67,3.5,0,0,0,0,0,0,24747.485,3.5,0,0,0,0,0,0,0,0,55140.155,7
15-05-22,Producto 148,0,0,0,0,0,0,0,0,0,0,33378.59,3.5,0,0,0,0,0,0,0,0,33378.59,3.5
15-05-22,Producto 134,0,0,0,0,0,0,0,0,0,0,42485.765,3.5,0,0,0,0,0,0,0,0,42485.765,3.5
16-05-22,Producto 125,0,0,0,0,0,0,0,0,0,0,7811.65,3.5,0,0,0,0,0,0,0,0,7811.65,3.5
16-05-22,Producto 22,0,0,0,0,0,0,0,0,0,0,12136.915,3.5,0,0,0,0,0,0,0,0,12136.915,3.5
16-05-22,Producto 63,0,0,0,0,0,0,0,0,0,0,14196.105,3.5,0,0,0,0,0,0,0,0,14196.105,3.5
16-05-22,Producto 11,0,0,0,0,0,0,0,0,0,0,15326.815,3.5,0,0,0,0,0,0,0,0,15326.815,3.5
16-05-22,Producto 24,0,0,31862.285,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31862.285,3.5
16-05-22,Producto 44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55906.585,3.5,55906.585,3.5
16-05-22,Producto 9,0,0,24377.185,3.5,0,0,0,0,52874.08,7,46432.68,7,0,0,0,0,0,0,0,0,123683.945,17.5
16-05-22,Producto 10,0,0,0,0,0,0,0,0,0,0,51868.425,7,0,0,26763.73,3.5,0,0,0,0,78632.155,10.5
16-05-22,Producto 4,0,0,39572.225,3.5,0,0,0,0,0,0,137492.81,14,0,0,33834.255,3.5,0,0,0,0,210899.29,21
16-05-22,Producto 3,0,0,18483.01,7,0,0,0,0,13089.965,3.5,58382.975,24.5,0,0,0,0,0,0,0,0,89955.95,35
16-05-22,Producto 2,0,0,70503.02,14,0,0,0,0,0,0,67232.445,14,26049.52,7,0,0,0,0,0,0,163784.985,35
16-05-22,Producto 25,0,0,0,0,0,0,0,0,0,0,50374.8,7,0,0,0,0,0,0,0,0,50374.8,7
16-05-22,Producto 23,0,0,38759.455,3.5,0,0,0,0,18102.91,3.5,0,0,0,0,0,0,0,0,0,0,56862.365,7
16-05-22,Producto 28,0,0,0,0,0,0,0,0,0,0,33656.105,10.5,0,0,0,0,0,0,0,0,33656.105,10.5
16-05-22,Producto 29,0,0,0,0,0,0,0,0,0,0,11834.165,3.5,0,0,0,0,0,0,0,0,11834.165,3.5
16-05-22,Producto 26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16394.42,3.5,16394.42,3.5
16-05-22,Producto 13,0,0,18482.31,3.5,0,0,0,0,0,0,17602.165,3.5,0,0,0,0,0,0,0,0,36084.475,7
16-05-22,Producto 19,0,0,0,0,0,0,0,0,0,0,19724.6,7,0,0,20710.83,3.5,0,0,24223.185,7,64658.615,17.5
16-05-22,Producto 7,0,0,26129.25,7,0,0,0,0,0,0,22396.5,7,0,0,0,0,0,0,0,0,48525.75,14
16-05-22,Producto 27,0,0,31191.755,3.5,0,0,0,0,0,0,28223.965,3.5,0,0,0,0,0,0,0,0,59415.72,7
16-05-22,Producto 81,0,0,0,0,0,0,0,0,0,0,9225.685,3.5,0,0,0,0,0,0,0,0,9225.685,3.5
16-05-22,Producto 34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27161.33,3.5,27161.33,3.5
16-05-22,Producto 51,0,0,0,0,0,0,0,0,0,0,60092.13,7,0,0,0,0,0,0,0,0,60092.13,7
16-05-22,Producto 273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23334.92,3.5,0,0,23334.92,3.5
16-05-22,Producto 35,0,0,0,0,0,0,0,0,0,0,15170.68,3.5,0,0,0,0,0,0,0,0,15170.68,3.5
16-05-22,Producto 36,0,0,0,0,0,0,0,0,0,0,9101.33,3.5,0,0,0,0,0,0,0,0,9101.33,3.5
16-05-22,Producto 48,0,0,0,0,0,0,0,0,0,0,25550,7,0,0,0,0,0,0,0,0,25550,7
16-05-22,Producto 1,4827.515,3.5,0,0,0,0,0,0,0,0,19457.55,14,0,0,14807.625,10.5,0,0,0,0,39092.69,28
16-05-22,Producto 17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6083.805,3.5,0,0,0,0,6083.805,3.5
16-05-22,Producto 84,0,0,0,0,0,0,0,0,0,0,4847.36,3.5,0,0,0,0,0,0,0,0,4847.36,3.5
16-05-22,Producto 0,0,0,33539.66,10.5,0,0,0,0,0,0,71710.87,35,0,0,23396.52,10.5,15718.01,7,0,0,144365.06,63
16-05-22,Producto 5,0,0,17804.22,3.5,0,0,0,0,0,0,10647.56,3.5,0,0,0,0,0,0,0,0,28451.78,7
16-05-22,Producto 273,0,0,0,0,0,0,0,0,0,0,22234.065,3.5,0,0,0,0,0,0,0,0,22234.065,3.5
16-05-22,Producto 20,0,0,0,0,0,0,0,0,0,0,32403.035,3.5,0,0,0,0,0,0,0,0,32403.035,3.5
16-05-22,Producto 12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72331.42,7,72331.42,7
16-05-22,Producto 145,0,0,0,0,0,0,0,0,0,0,36163.435,3.5,0,0,0,0,0,0,0,0,36163.435,3.5
16-05-22,Producto 152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41424.495,3.5,0,0,0,0,41424.495,3.5
16-05-22,Producto 150,0,0,0,0,0,0,0,0,0,0,61409.215,3.5,0,0,0,0,0,0,0,0,61409.215,3.5
16-05-22,Producto 64,0,0,0,0,0,0,0,0,0,0,24800.895,3.5,0,0,0,0,0,0,0,0,24800.895,3.5
16-05-22,Producto 54,0,0,0,0,0,0,0,0,0,0,45219.93,3.5,0,0,0,0,0,0,0,0,45219.93,3.5
16-05-22,Producto 83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56040.88,3.5,0,0,0,0,56040.88,3.5
16-05-22,Producto 87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128521.575,3.5,0,0,0,0,128521.575,3.5
16-05-22,Producto 182,0,0,0,0,0,0,0,0,0,0,3374.315,3.5,0,0,0,0,0,0,0,0,3374.315,3.5
16-05-22,Producto 148,0,0,0,0,0,0,0,0,0,0,33203.87,3.5,0,0,0,0,0,0,0,0,33203.87,3.5
17-05-22,Producto 100,0,0,0,0,0,0,0,0,0,0,15114.715,3.5,0,0,0,0,0,0,0,0,15114.715,3.5
17-05-22,Producto 93,0,0,0,0,0,0,0,0,0,0,26035.8,3.5,0,0,31973.795,3.5,0,0,0,0,58009.595,7
17-05-22,Producto 88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39577.65,3.5,0,0,0,0,39577.65,3.5
17-05-22,Producto 6,0,0,0,0,0,0,0,0,0,0,24490.095,3.5,0,0,0,0,0,0,0,0,24490.095,3.5
17-05-22,Producto 24,0,0,0,0,0,0,0,0,0,0,27310.535,3.5,0,0,0,0,0,0,0,0,27310.535,3.5
17-05-22,Producto 15,0,0,0,0,0,0,0,0,0,0,17903.795,3.5,0,0,0,0,0,0,0,0,17903.795,3.5
17-05-22,Producto 9,0,0,0,0,0,0,0,0,26182.87,3.5,46432.68,7,0,0,0,0,0,0,0,0,72615.55,10.5
17-05-22,Producto 4,0,0,0,0,0,0,0,0,0,0,32223.1,3.5,0,0,0,0,0,0,70731.43,7,102954.53,10.5
17-05-22,Producto 3,0,0,10420.06,3.5,0,0,0,0,0,0,27895.84,10.5,0,0,0,0,0,0,0,0,38315.9,14
17-05-22,Producto 2,0,0,0,0,0,0,0,0,0,0,14884.135,3.5,0,0,0,0,0,0,0,0,14884.135,3.5
17-05-22,Producto 25,0,0,0,0,0,0,0,0,0,0,25187.4,3.5,0,0,0,0,0,0,0,0,25187.4,3.5
17-05-22,Producto 13,0,0,0,0,0,0,0,0,19851.335,3.5,0,0,0,0,18482.31,3.5,0,0,0,0,38333.645,7
17-05-22,Producto 19,0,0,0,0,0,0,0,0,0,0,17752.14,14,0,0,0,0,0,0,24223.185,7,41975.325,21
17-05-22,Producto 7,28965.58,3.5,0,0,0,0,0,0,0,0,145068.595,28,0,0,15678.25,3.5,0,0,0,0,189712.425,35
